Date,Linalg norm
2020/05/18/12/59/24,0.4747620822638559
2020/05/18/12/59/25,0.4109634218675177
2020/05/18/12/59/27,0.3547128868265675
2020/05/18/12/59/27,0.3658441766899791
2020/05/18/12/59/31,0.40413103353166463
2020/05/18/12/59/31,0.3905192859430487
2020/05/18/12/59/32,0.3914663416235586
2020/05/18/12/59/32,0.3682293490847478
2020/05/18/12/59/33,0.3877764108394562
2020/05/18/12/59/33,0.3887871636369381
2020/05/18/12/59/33,0.38356928085320224
2020/05/18/12/59/34,0.4043658397660432
2020/05/18/12/59/34,0.4154939202464274
2020/05/18/12/59/35,0.40410376342452425
2020/05/18/12/59/35,0.3987646128047948
2020/05/18/12/59/36,0.4187164681462839
2020/05/18/12/59/36,0.3987824021894731
2020/05/18/12/59/37,0.3808901810641873
2020/05/18/12/59/37,0.3897425659885364
2020/05/18/12/59/38,0.4000340335775283
2020/05/18/12/59/38,0.3900956645300328
2020/05/18/12/59/39,0.38892919740522175
2020/05/18/12/59/47,0.4231921979221571
2020/05/18/12/59/47,0.40473947899677976
2020/05/18/12/59/48,0.3756062500029098
2020/05/18/12/59/49,0.4192262557431591
2020/05/18/12/59/49,0.4155960236067451
2020/05/18/12/59/50,0.38932451428404896
2020/05/18/12/59/51,0.4258789101214833
2020/05/18/12/59/51,0.40493122132663134
2020/05/18/12/59/52,0.3912842727444675
2020/05/18/12/59/52,0.3931216818251755
2020/05/18/12/59/53,0.4007657562890651
2020/05/18/12/59/57,0.5209044839730324
2020/05/18/12/59/58,0.36200873578631
2020/05/18/13/00/00,0.6035132223098543
2020/05/18/13/00/46,0.5490061794179266
2020/05/18/13/00/49,0.41124278680070336
2020/05/18/13/00/50,0.3794411048307368
2020/05/18/13/00/53,0.4110600761182644
2020/05/18/13/00/54,0.4200699741985257
2020/05/18/13/00/54,0.3909018294389838
2020/05/18/13/00/55,0.3873079906697502
2020/05/18/13/00/55,0.34348348199926043
2020/05/18/13/00/56,0.4106514148236219
2020/05/18/13/00/57,0.4304086640371848
2020/05/18/13/00/58,0.37845673726122414
2020/05/18/13/00/58,0.3582429889647951
2020/05/18/13/01/00,0.3892325840976244
2020/05/18/13/01/00,0.388048698191421
2020/05/18/13/01/01,0.39544751651173626
2020/05/18/13/01/01,0.3795123698015775
2020/05/18/13/01/02,0.35446039026512505
2020/05/18/13/01/03,0.35847073864367346
2020/05/18/13/01/03,0.3621573073297212
2020/05/18/13/01/04,0.3771875786207702
2020/05/18/13/01/04,0.3781944510079238
2020/05/18/13/01/05,0.3664248666761954
2020/05/18/13/01/06,0.3777494908268846
2020/05/18/13/01/06,0.3775840346904967
2020/05/18/13/01/11,0.3696364028482244
2020/05/18/13/01/12,0.4134568682792963
2020/05/18/13/01/12,0.4284375195572835
2020/05/18/13/01/13,0.4183939898799631
2020/05/18/13/01/13,0.3936862447711701
2020/05/18/13/01/14,0.41811091841448
2020/05/18/13/01/14,0.41621076125796985
2020/05/18/13/01/14,0.4210460694058901
2020/05/18/13/01/15,0.4094366729684051
2020/05/18/13/01/53,0.4012743970038093
2020/05/18/13/01/53,0.3746918974160615
2020/05/18/13/01/54,0.36988986984115774
2020/05/18/13/01/54,0.36945325251455335
2020/05/18/13/01/54,0.3750403045783314
2020/05/18/13/01/55,0.3785649430689758
2020/05/18/13/01/55,0.3748961028099712
2020/05/18/13/01/58,0.3903885214473064
2020/05/18/13/01/58,0.3977210267756992
2020/05/18/13/01/59,0.3741845520502625
2020/05/18/13/01/59,0.3832426754001117
2020/05/18/13/02/00,0.4044637095151241
2020/05/18/13/02/00,0.3971021679530978
2020/05/18/13/02/01,0.4124740126479859
2020/05/18/13/02/01,0.4135733500683668
2020/05/18/13/02/02,0.38938394496994505
2020/05/18/13/02/02,0.3660334429796818
2020/05/18/13/02/03,0.38754063372968894
2020/05/18/13/02/05,0.4729407334617183
2020/05/18/13/02/05,0.3973947045478487
2020/05/18/13/02/06,0.3939151239500627
2020/05/18/13/02/07,0.38392465407280096
2020/05/18/13/02/07,0.3988283299218669
2020/05/18/13/02/08,0.3982593006382935
2020/05/18/13/02/08,0.423687404133196
2020/05/18/13/02/09,0.4098589409155881
2020/05/18/13/02/10,0.4011421115391515
2020/05/18/13/02/10,0.373184045630092
2020/05/18/13/02/11,0.39146184357492375
2020/05/18/13/02/11,0.3908956654720369
2020/05/18/13/02/12,0.3897957372977489
2020/05/18/13/02/13,0.3885409674869508
2020/05/18/13/02/13,0.3837129073068566
2020/05/18/13/02/14,0.3832059219847258
2020/05/18/13/02/14,0.372079708703317
2020/05/18/13/02/15,0.390946128391524
2020/05/18/13/02/16,0.3848584038366352
2020/05/18/13/02/16,0.3879556330340807
2020/05/18/14/59/26,0.7146202303459923
2020/05/18/14/59/30,0.41189090867778905
2020/05/18/14/59/37,0.3858365619174096
2020/05/18/14/59/37,0.34272388275814514
2020/05/18/14/59/38,0.35673855456086034
2020/05/18/14/59/39,0.3392317858061467
2020/05/18/14/59/42,0.36020312930061105
2020/05/18/14/59/42,0.3538324625567839
2020/05/18/14/59/43,0.3426613301035678
2020/05/18/14/59/43,0.35626950570543864
2020/05/18/14/59/44,0.3468206733421187
2020/05/18/14/59/44,0.3562578239876375
2020/05/18/14/59/45,0.35214547021298004
2020/05/18/14/59/46,0.4990637562661049
2020/05/18/14/59/46,0.4897575183145851
2020/05/18/14/59/46,0.4961296490352058
2020/05/18/14/59/47,0.4315221975643456
2020/05/18/14/59/47,0.4247145764864227
2020/05/18/14/59/48,0.3377908196258557
2020/05/18/14/59/48,0.3526133262249444
2020/05/18/14/59/49,0.3562399855450871
2020/05/18/14/59/49,0.3578734768683836
2020/05/18/14/59/50,0.362692723838926
2020/05/18/14/59/50,0.3559812146381917
2020/05/18/14/59/52,0.6995975363511711
2020/05/18/14/59/52,0.6077787492810038
2020/05/18/14/59/53,0.6619556189237232
2020/05/18/14/59/53,0.6802406174926858
2020/05/18/14/59/54,0.6823990181443514
2020/05/18/14/59/55,0.4993729720052564
2020/05/18/14/59/55,0.4019101726020488
2020/05/18/14/59/55,0.3710259570239185
2020/05/18/14/59/56,0.3431904438441864
2020/05/18/14/59/56,0.3856575644644742
2020/05/18/14/59/57,0.3756468521365626
2020/05/18/14/59/57,0.3911411954497739
2020/05/18/14/59/58,0.3835322384408451
2020/05/18/14/59/58,0.3672475592352563
2020/05/18/14/59/59,0.3712377460526052
2020/05/18/14/59/59,0.3967360242016746
2020/05/18/15/00/00,0.387204212287029
2020/05/18/15/00/00,0.3813393049386789
2020/05/18/15/00/01,0.3970773499814472
2020/05/18/15/00/01,0.38282781436154106
2020/05/18/15/00/01,0.3966984435073699
2020/05/18/15/00/02,0.4020710999675956
2020/05/18/15/00/02,0.44610821689667896
2020/05/18/15/00/03,0.7100346334740697
2020/05/18/15/00/04,0.6342470863779474
2020/05/18/15/00/05,0.6539940054356478
2020/05/18/15/00/05,0.6689349197528458
2020/05/18/15/00/06,0.3953730134853036
2020/05/18/15/00/07,0.4515281494785117
2020/05/18/15/00/07,0.42987656945974906
2020/05/18/15/00/08,0.4353657165432169
2020/05/18/15/00/08,0.4380361906119385
2020/05/18/15/00/09,0.42378830416481467
2020/05/18/15/00/10,0.4244041600372651
2020/05/18/15/00/10,0.4267446748518761
2020/05/18/15/00/11,0.489274057380692
2020/05/18/15/00/12,0.7324055089289844
2020/05/18/15/00/13,0.4633731732958971
2020/05/18/15/00/14,0.4105947976253948
2020/05/18/15/00/14,0.4240694787124248
2020/05/18/15/00/15,0.4046585821691263
2020/05/18/15/00/15,0.4165226243657433
2020/05/18/15/00/16,0.3985237781603669
2020/05/18/15/00/16,0.4169747586286702
2020/05/18/15/00/16,0.3906658872960545
2020/05/18/15/00/17,0.3718197123933557
2020/05/18/15/00/17,0.415567674169608
2020/05/18/15/00/18,0.40001205200592416
2020/05/18/15/00/18,0.39231216327735147
2020/05/18/15/00/19,0.3955171180406151
2020/05/18/15/00/19,0.3921087952914517
2020/05/18/15/00/20,0.4519143381579076
2020/05/18/15/00/42,0.5142217991555303
2020/05/18/15/00/43,0.4583535070439623
2020/05/18/15/00/43,0.4241788119140407
2020/05/18/15/00/44,0.4254750183157155
2020/05/18/15/00/44,0.4253895753706249
2020/05/18/15/00/45,0.4171170453853248
2020/05/18/15/00/45,0.3906191525549249
2020/05/18/15/00/47,0.44076907161105466
2020/05/18/15/00/47,0.4127596043267605
2020/05/18/15/00/48,0.4262509022511524
2020/05/18/15/00/48,0.4351284954419076
2020/05/18/15/00/49,0.391481659496816
2020/05/18/15/00/49,0.4636596064133636
2020/05/18/15/00/50,0.4616262620738174
2020/05/18/15/00/51,0.4678008930302364
2020/05/18/15/00/51,0.4498637752270075
2020/05/18/15/00/52,0.4353382034936612
2020/05/18/15/00/53,0.4132551212378061
2020/05/18/15/00/53,0.3925132269173392
2020/05/18/15/00/54,0.3916050826648912
2020/05/18/15/00/54,0.3943019122243263
2020/05/18/15/01/12,0.4067158052124956
2020/05/18/15/01/12,0.3950729998211309
2020/05/18/15/01/13,0.40089806334566896
2020/05/18/15/01/13,0.41749530572634586
2020/05/18/15/01/14,0.39310260071142905
2020/05/18/15/01/14,0.4126793641855421
2020/05/18/15/01/14,0.3990713414959152
2020/05/18/15/01/17,0.4587447299376145
2020/05/18/15/01/17,0.4084169694143205
2020/05/18/15/01/18,0.3892077945341964
2020/05/18/15/01/19,0.3943933702708725
2020/05/18/15/01/19,0.3852284969059314
2020/05/18/15/01/20,0.4242446535244692
2020/05/18/15/01/20,0.43730204155971936
2020/05/18/15/01/21,0.4292171945825779
2020/05/18/15/01/22,0.4355810503361091
2020/05/18/15/01/22,0.4440751102716013
2020/05/18/15/01/24,0.4647726456626464
2020/05/18/15/01/24,0.3923054779195239
2020/05/19/11/11/38,0.452195223036867
2020/05/19/11/11/42,0.4923738037907386
2020/05/19/11/11/43,0.4201824664008516
2020/05/19/11/11/43,0.3799019911738957
2020/05/19/11/11/44,0.6770060820492783
2020/05/19/11/11/45,0.3828133797836685
2020/05/19/11/11/46,0.4560098289525199
2020/05/19/11/11/46,0.41635800071405776
2020/05/19/11/11/47,0.5396873558013731
2020/05/19/11/11/48,0.4825748283597527
2020/05/19/11/11/48,0.4448867687837964
2020/05/19/11/11/49,0.4350072474467155
2020/05/19/11/11/49,0.4126251911193538
2020/05/19/11/11/50,0.3953753273743317
2020/05/19/11/11/50,0.3909247901290725
2020/05/19/11/11/51,0.3725298301499354
2020/05/19/11/11/51,0.3697500086450698
2020/05/19/11/11/52,0.37734661834176736
2020/05/19/11/11/52,0.3915045322952945
2020/05/19/11/11/56,0.39219514374029374
2020/05/19/11/11/57,0.4085474548059617
2020/05/19/11/11/57,0.34215825459251625
2020/05/19/11/11/58,0.4308678759333164
2020/05/19/11/11/59,0.4558118069734363
2020/05/19/11/11/59,0.4128849719883472
2020/05/19/11/12/00,0.4163411623876619
2020/05/19/11/12/00,0.3800094388149798
2020/05/19/11/12/01,0.4140653529615919
2020/05/19/11/12/02,0.40018980200387977
2020/05/19/11/12/02,0.41562550651695307
2020/05/19/11/12/03,0.4327731376120933
2020/05/19/11/12/03,0.4073210645277785
2020/05/19/11/12/04,0.4129259075427661
2020/05/19/11/12/05,0.40557296254590175
2020/05/19/11/12/05,0.3812233152981901
2020/05/19/11/12/06,0.37775996052291655
2020/05/19/11/12/07,0.36627555927294536
2020/05/19/11/12/07,0.3802432669507224
2020/05/19/11/12/08,0.4008730635839817
2020/05/19/11/12/08,0.364631138868037
2020/05/19/11/12/09,0.3751829710281967
2020/05/19/11/12/10,0.3847976811623047
2020/05/19/11/12/10,0.38332173716448587
2020/05/19/11/12/11,0.4366195236575069
2020/05/19/11/12/11,0.44066589286147057
2020/05/19/11/12/12,0.37469151681079377
2020/05/19/11/12/13,0.4440323347449575
2020/05/19/11/12/13,0.3856042172948541
2020/05/19/11/12/14,0.4013048988499888
2020/05/19/11/12/14,0.3974805455410087
2020/05/19/11/12/15,0.40972597229173374
2020/05/19/11/12/16,0.4057795146801199
2020/05/19/11/12/16,0.4337422482386339
2020/05/19/11/12/17,0.4269208170039114
2020/05/19/11/12/17,0.4311164230022728
2020/05/19/11/12/18,0.38546012664687146
2020/05/19/11/12/20,0.5956126855858311
2020/05/19/11/12/21,0.4688440072404693
2020/05/19/11/12/22,0.4912357528587178
2020/05/19/11/12/22,0.4997499725714099
2020/05/19/11/12/40,0.5263540630966422
2020/05/19/11/12/41,0.5146478713808207
2020/05/19/11/12/41,0.4781213724232315
2020/05/19/11/12/42,0.3934981194877824
2020/05/19/11/12/42,0.3693162453615822
2020/05/19/11/12/43,0.3716964724857141
2020/05/19/11/12/43,0.4515424016800449
2020/05/19/11/12/45,0.4521116360958133
2020/05/19/11/12/46,0.3642166578384623
2020/05/19/11/12/46,0.398086175458543
2020/05/19/11/12/47,0.40904932344322187
2020/05/19/11/12/47,0.4110977830713189
2020/05/19/11/12/47,0.4176756512241755
2020/05/19/11/12/48,0.7243955729263543
2020/05/19/11/12/49,0.4952041416235634
2020/05/19/11/12/50,0.4320916302764397
2020/05/19/11/12/50,0.405562679282778
2020/05/19/11/12/51,0.4289499933643036
2020/05/19/11/12/51,0.4134517709261509
2020/05/19/11/12/52,0.4012209620070345
2020/05/19/11/12/52,0.3938896958165984
2020/05/19/11/12/53,0.39084352431675146
2020/05/19/11/12/53,0.3925414288691607
2020/05/19/11/12/54,0.3968974161444635
2020/05/19/11/12/54,0.39271055652467896
2020/05/19/11/12/55,0.3890712634884795
2020/05/19/11/12/55,0.3957500676172019
2020/05/19/11/12/56,0.4110517786053597
2020/05/19/11/12/57,0.506210892964726
2020/05/19/11/12/58,0.4192967222159958
2020/05/19/11/12/59,0.3990945094687191
2020/05/19/11/12/59,0.3950558278400674
2020/05/19/11/13/00,0.3827056292322587
2020/05/19/11/13/00,0.3937211688468318
2020/05/19/11/13/01,0.37904447182913104
2020/05/19/11/13/02,0.38138811570756864
2020/05/19/11/13/02,0.3901856937878828
2020/05/19/11/13/03,0.3939622931856429
2020/05/19/11/13/03,0.42598489866846617
2020/05/19/11/13/04,0.4274555348926244
2020/05/19/11/13/05,0.4057216567336897
2020/05/19/11/13/05,0.3892230064413586
2020/05/19/11/13/06,0.43740492595109937
2020/05/19/11/13/07,0.4039222833452025
2020/05/19/11/13/07,0.3993630039650939
2020/05/19/11/13/08,0.4017513483940017
2020/05/19/11/13/08,0.3968502351763857
2020/05/19/11/13/09,0.4158344932875354
2020/05/19/11/13/10,0.4043202260629262
2020/05/19/11/13/10,0.4085611996546516
2020/05/19/11/13/11,0.39012680267085
2020/05/19/11/13/14,0.5147501996272339
2020/05/19/11/13/16,0.4649473179497474
2020/05/19/11/13/16,0.4149366880252893
2020/05/19/11/13/17,0.4045280092246295
2020/05/19/11/13/19,0.445822472621974
2020/05/19/11/13/19,0.5023883198351865
2020/05/19/11/13/20,0.5115414806628715
2020/05/19/11/13/20,0.3931387246426274
2020/05/19/11/13/21,0.3955766771181583
2020/05/19/11/13/21,0.3914868397998645
2020/05/19/11/13/22,0.3935171848894792
2020/05/19/11/13/23,0.4296140266841505
2020/05/19/11/13/26,0.5327065415385968
2020/05/19/11/13/27,0.4961560683967672
2020/05/19/11/13/28,0.43631041832884304
2020/05/19/11/13/28,0.3892326773541235
2020/05/19/11/13/30,0.5164243399413719
2020/05/19/11/13/31,0.4301940298744465
2020/05/19/11/13/31,0.40738819851158026
2020/05/19/11/13/32,0.43850705757161657
2020/05/19/11/13/35,0.6181010053423761
2020/05/19/11/13/36,0.4171797757072826
2020/05/19/11/13/36,0.4378492992564485
2020/05/19/11/13/37,0.4335032735036064
2020/05/19/11/13/37,0.4384022317087652
2020/05/19/11/13/38,0.4098410105680471
2020/05/19/11/13/38,0.4356121206983385
2020/05/19/11/13/39,0.3987967561238713
2020/05/19/11/13/39,0.4200243491118695
2020/05/19/11/13/40,0.4160099236800007
2020/05/19/11/13/40,0.4205437722835559
2020/05/19/11/13/41,0.4209208032067448
2020/05/19/11/13/41,0.4348775543857583
2020/05/19/11/13/42,0.4837480969864616
2020/05/19/11/13/42,0.4839861956311275
2020/05/19/11/13/43,0.4917629579380871
2020/05/19/11/13/43,0.5421091118612203
2020/05/19/11/13/43,0.5298947726731211
2020/05/19/11/13/44,0.4898954636405743
2020/05/19/11/13/44,0.4474354750046857
2020/05/19/11/13/45,0.4547050351071513
2020/05/19/11/13/45,0.4517307334023285
2020/05/19/11/13/46,0.5116609721775276
2020/05/19/11/13/46,0.5285577551895466
2020/05/19/11/13/47,0.5420362642227043
2020/05/19/11/13/47,0.5533382256443629
2020/05/19/11/13/48,0.5194930086659444
2020/05/19/11/13/50,0.4783913895749114
2020/05/19/11/13/51,0.4734138361674358
2020/05/19/11/13/51,0.4461617278238453
2020/05/19/11/13/52,0.44836239145242296
2020/05/19/11/13/52,0.4583070267392672
2020/05/19/11/13/53,0.4547241906058325
2020/05/19/11/13/53,0.4723582478603028
2020/05/19/11/13/54,0.4974011618064858
2020/05/19/11/13/54,0.4493252267518624
2020/05/19/11/13/55,0.45953011790302095
2020/05/19/11/13/55,0.4725928872910921
2020/05/19/11/13/56,0.4985644476200695
2020/05/19/11/13/56,0.4966499231283968
2020/05/19/11/13/57,0.4729352480141232
2020/05/19/11/13/58,0.5201544382614761
2020/05/19/11/13/59,0.516116433560857
2020/05/19/11/13/59,0.49843454762187
2020/05/19/11/14/28,0.5280062866365675
2020/05/19/11/14/28,0.5276907804572043
2020/05/19/11/14/29,0.5336807788349099
2020/05/19/11/14/29,0.5364222601141378
2020/05/19/11/14/31,0.47594208596093
2020/05/19/11/14/32,0.4005769046495182
2020/05/19/11/14/32,0.3801779001615109
2020/05/19/11/14/33,0.3886931752514581
2020/05/19/11/14/33,0.39624044829861577
2020/05/19/11/14/34,0.4049655884517165
2020/05/19/11/14/34,0.5297181418854735
2020/05/19/11/14/37,0.5888730496034781
2020/05/19/11/14/38,0.4818954207497503
2020/05/19/11/14/38,0.4570156540334942
2020/05/19/11/14/39,0.4633867969006212
2020/05/19/11/14/39,0.4507641683546698
2020/05/19/11/14/39,0.4641912175087864
2020/05/19/11/14/40,0.4492095958752399
2020/05/19/11/14/41,0.4693265859956584
2020/05/19/11/14/41,0.4591641920314269
2020/05/19/11/14/42,0.45979584269295604
2020/05/19/11/14/42,0.4550398111252166
2020/05/19/11/14/43,0.4376958932413865
2020/05/19/11/14/44,0.4050301178755241
2020/05/19/11/14/44,0.4212600234083385
2020/05/19/11/14/45,0.4294519657899292
2020/05/19/11/14/46,0.4293600816454477
2020/05/19/11/36/43,0.4126888458337948
2020/05/19/11/36/45,0.4332322288475925
2020/05/19/11/36/45,0.3733511887634071
2020/05/19/11/36/46,0.4093082916562668
2020/05/19/11/36/46,0.4069023259874491
2020/05/19/11/36/47,0.3856635144799968
2020/05/19/11/36/48,0.4713956347799974
2020/05/19/11/36/49,0.409648794894516
2020/05/19/11/36/49,0.38878936124185975
2020/05/19/11/36/50,0.3876908436072452
2020/05/19/11/36/50,0.3915214675560964
2020/05/19/11/36/51,0.5324995896599712
2020/05/19/11/36/52,0.4612119790425631
2020/05/19/11/36/52,0.48440728116037707
2020/05/19/11/36/53,0.4043854795849151
2020/05/19/11/36/54,0.3752457183103016
2020/05/19/11/36/54,0.3825156422306136
2020/05/19/11/36/55,0.3834348612204559
2020/05/19/11/36/55,0.420253864871788
2020/05/19/11/36/56,0.4926438506137568
2020/05/19/11/36/57,0.5003498484088089
2020/05/19/11/36/57,0.4420451498721377
2020/05/19/11/36/58,0.4527640050803848
2020/05/19/11/36/59,0.4263291830664255
2020/05/19/11/36/59,0.5685916854857487
2020/05/19/11/37/16,0.4369988898177914
2020/05/19/11/37/17,0.4570425162602614
2020/05/19/11/37/17,0.4645763165394559
2020/05/19/11/37/18,0.39556890647966897
2020/05/19/11/37/18,0.3511651095268573
2020/05/19/11/37/19,0.3941393545156097
2020/05/19/11/37/21,0.40250511236999664
2020/05/19/11/37/22,0.3782095654713343
2020/05/19/11/37/22,0.3949649590866421
2020/05/19/11/37/23,0.3750986907816639
2020/05/19/11/37/25,0.5018241909405983
2020/05/19/11/37/25,0.4678975714061744
2020/05/19/11/37/26,0.4176253450442412
2020/05/19/11/37/27,0.3904490118135369
2020/05/19/11/37/27,0.3834126566538201
2020/05/19/11/37/28,0.36581713300495183
2020/05/19/11/37/28,0.38846955060315697
2020/05/19/11/37/29,0.3742712731146139
2020/05/19/11/37/30,0.3904370050744468
2020/05/19/11/37/30,0.3874487490264136
2020/05/19/11/37/31,0.4913706980854794
2020/05/19/11/53/04,0.6329644753907206
2020/05/19/11/53/05,0.6322173638573317
2020/05/19/11/53/05,0.6662351657390408
2020/05/19/11/53/06,0.6529513686357737
2020/05/19/11/53/07,0.6259196221458604
2020/05/19/11/53/08,0.6390017245748861
2020/05/19/11/53/09,0.6542988512695479
2020/05/19/11/53/10,0.6318982735355101
2020/05/19/11/53/11,0.6619533611448803
2020/05/19/11/53/11,0.6446297523840223
2020/05/19/11/53/12,0.6664358040835571
2020/05/19/11/53/13,0.6316022697674885
2020/05/19/11/53/14,0.6305770285664704
2020/05/19/11/53/14,0.6554975429802191
2020/05/19/11/53/15,0.6605074074219143
2020/05/19/11/53/16,0.6508622303791319
2020/05/19/11/53/17,0.665043965429618
2020/05/19/11/53/17,0.6525936065930534
2020/05/19/11/53/18,0.6493648808545649
2020/05/19/11/53/19,0.6469815662389996
2020/05/19/11/53/20,0.6761298427378487
2020/05/19/11/53/21,0.6797608845567007
2020/05/19/11/53/21,0.6784549368544031
2020/05/19/11/53/22,0.6848910332227092
2020/05/19/11/53/23,0.6754307563886854
2020/05/19/11/53/24,0.6470151213171844
2020/05/19/11/53/24,0.6873740680313559
2020/05/19/11/53/25,0.6559277196395109
2020/05/19/11/53/26,0.6779489165352718
2020/05/19/11/53/27,0.6186112874967296
2020/05/19/11/53/27,0.5605557876537041
2020/05/19/11/53/28,0.5489833358731144
2020/05/19/11/53/29,0.5507849588972771
2020/05/19/11/53/30,0.6836491530949047
2020/05/19/11/53/31,0.6827961253898371
2020/05/19/11/53/32,0.6687667612438066
2020/05/19/11/53/33,0.6616336555374301
2020/05/19/11/53/33,0.6532487794375034
2020/05/19/11/53/34,0.6488760837430552
2020/05/19/11/53/35,0.6737548155053881
2020/05/19/11/53/36,0.6163032256019411
2020/05/19/11/53/37,0.6611814562278854
2020/05/19/11/53/38,0.6448121949208339
2020/05/19/11/53/39,0.6343131899175665
2020/05/19/11/53/40,0.6608432324150568
2020/05/19/11/53/40,0.6528259035620148
2020/05/19/11/53/41,0.6532583502075263
2020/05/19/11/53/42,0.6509376747174059
2020/05/19/11/53/43,0.6445614321290198
2020/05/19/11/53/43,0.6419039237418643
2020/05/19/11/53/44,0.6464466510132695
2020/05/19/11/53/45,0.6489772002324166
2020/05/19/11/53/59,0.6788917487597901
2020/05/19/11/53/59,0.6640646307709808
2020/05/19/11/54/00,0.6738405285802376
2020/05/19/11/54/01,0.6486795565025085
2020/05/19/11/54/02,0.6813424786478536
2020/05/19/11/54/04,0.6709893821094782
2020/05/19/11/54/06,0.6591728847184599
2020/05/19/11/54/06,0.6825970854097846
2020/05/19/11/54/07,0.6490394126796953
2020/05/19/11/54/08,0.6496580457163493
2020/05/19/11/56/17,0.6819829930810375
2020/05/19/11/56/17,0.7045705225943619
2020/05/19/11/56/18,0.7239552272079959
2020/05/19/11/56/19,0.693365915990858
2020/05/19/11/56/20,0.7106611628589043
2020/05/19/11/56/20,0.7051628091253853
2020/05/19/11/56/21,0.7105537977236349
2020/05/19/11/56/22,0.7100392198687137
2020/05/19/11/56/22,0.6890403389233043
2020/05/19/11/56/23,0.708058998462745
2020/05/19/11/56/24,0.6715781361690262
2020/05/19/11/56/24,0.6901067504231212
2020/05/19/11/56/25,0.6907544027240129
2020/05/19/11/56/26,0.6755017026758869
2020/05/19/11/56/26,0.6983696439012241
2020/05/19/11/56/27,0.6897368854990802
2020/05/19/11/56/28,0.6927940017181442
2020/05/19/11/56/28,0.6727343185095664
2020/05/19/11/56/29,0.6786639487970016
2020/05/19/11/56/30,0.6814051138138331
2020/05/19/11/56/30,0.6703046489340532
2020/05/19/11/56/31,0.6928915252842889
2020/05/19/11/56/32,0.6909206758987412
2020/05/19/11/56/32,0.7030288499108768
2020/05/19/11/56/33,0.6839796967173096
2020/05/19/11/56/34,0.6978914322166072
2020/05/19/11/56/34,0.6907897996244619
2020/05/19/11/56/46,0.5914938302807274
2020/05/19/11/56/46,0.6308513590158278
2020/05/19/11/56/50,0.6663357856416215
2020/05/19/11/56/50,0.6455142066701495
2020/05/19/11/56/51,0.6542772513963642
2020/05/19/12/01/30,0.4399685709755553
2020/05/19/12/01/31,0.4488484223599331
2020/05/19/12/01/32,0.39493325600165785
2020/05/19/12/01/33,0.3967720722283921
2020/05/19/12/01/33,0.4350500926959591
2020/05/19/12/01/34,0.4683098715494848
2020/05/19/12/01/35,0.2428789462969525
2020/05/19/12/01/35,0.21611200333781166
2020/05/19/12/01/36,0.21984900042190256
2020/05/19/12/01/37,0.2264489759810893
2020/05/19/12/01/37,0.24325429295330936
2020/05/19/12/01/38,0.2156967090748458
2020/05/19/12/01/39,0.2062926712603992
2020/05/19/12/01/40,0.20795892766064245
2020/05/19/12/01/40,0.20579907736893804
2020/05/19/12/01/41,0.2173111556647397
2020/05/19/12/01/45,0.20220979176839413
2020/05/19/12/01/46,0.1962687658308514
2020/05/19/12/01/47,0.2208072888448941
2020/05/19/12/01/48,0.20442976619446648
2020/05/19/12/01/49,0.20254928171726447
2020/05/19/12/01/50,0.20481771310261887
2020/05/19/12/01/50,0.30991750971712323
2020/05/19/12/01/51,0.33692652720809096
2020/05/19/12/01/52,0.30912382317694004
2020/05/19/12/01/53,0.27249324728480623
2020/05/19/12/01/54,0.26145826323085475
2020/05/19/12/01/55,0.2426990739162947
2020/05/19/12/01/56,0.2325032286580347
2020/05/19/12/01/57,0.2256572652225153
2020/05/19/12/01/58,0.23114279938562804
2020/05/19/12/01/59,0.2498781058359126
2020/05/19/12/02/00,0.1797750173080498
2020/05/19/12/02/00,0.221489982504246
2020/05/19/12/02/01,0.2510480733543749
2020/05/19/12/09/11,0.2526146655392525
2020/05/19/12/09/12,0.21867296657885188
2020/05/19/12/09/12,0.1890992353840284
2020/05/19/12/09/17,0.3082515292573628
2020/05/19/12/09/18,0.18723244016185395
2020/05/19/12/09/19,0.17731643501824962
2020/05/19/12/09/20,0.17366251226396154
2020/05/19/12/09/20,0.2934142706536709
2020/05/19/12/09/25,0.41491419077062747
2020/05/19/12/09/26,0.3030037351924843
2020/05/19/12/09/27,0.2784724033093538
2020/05/19/12/09/30,0.3042664024236368
2020/05/19/12/09/31,0.3582242375634225
2020/05/19/12/09/31,0.2952161812389917
2020/05/19/12/09/32,0.3158202262615035
2020/05/19/12/09/37,0.29421209323238184
2020/05/19/12/09/38,0.29476713957385553
2020/05/19/12/09/39,0.2804229612255678
2020/05/19/12/09/40,0.289868443874974
2020/05/19/12/09/41,0.2884157515592991
2020/05/19/12/09/43,0.3125069244201937
2020/05/19/12/09/44,0.2966900256098132
2020/05/19/12/09/44,0.3554319098218169
2020/05/19/12/09/45,0.3057008859595993
2020/05/19/12/09/46,0.3011462707849952
2020/05/19/12/09/47,0.3031324894165811
2020/05/19/12/09/48,0.2912963284265278
2020/05/19/12/09/49,0.2794445875881553
2020/05/19/12/09/50,0.3143275063136098
2020/05/19/12/09/51,0.3206202111943888
2020/05/19/12/09/52,0.3021888656702657
2020/05/19/12/09/52,0.3007514925515181
2020/05/19/12/09/53,0.33023050493551703
2020/05/19/12/09/54,0.3430537593947919
2020/05/19/12/09/56,0.3608030091448445
2020/05/19/12/09/57,0.24534100134514075
2020/05/19/12/09/57,0.3834435474191217
